"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","hgnc_symbol","entrezgene_id"
"203","ENSG00000158164",859.830688291926,0.62090808093571,0.138328930496218,3.4664142907842e-07,2.2511100329954e-05,"TMSB15A",11013
"204","ENSG00000106078",175.251804009481,-1.11992704864325,0.251359698005615,3.50722889565092e-07,2.26639550015511e-05,"COBL",23242
"205","ENSG00000029993",7494.97242496604,0.363126713448288,0.0800936407265623,3.56115765693347e-07,2.28996402664967e-05,"HMGB3",3149
"206","ENSG00000125967",1961.18416597106,-0.363537288868693,0.0804242778082978,3.74410124207814e-07,2.39585951676005e-05,"NECAB3",63941
"207","ENSG00000184226",14184.6621081887,0.379026231570144,0.0839086619044702,3.97154492166894e-07,2.52906438264336e-05,"PCDH9",5101
"208","ENSG00000155760",697.541862755039,-0.617487653379016,0.13870077241015,4.00252461242089e-07,2.53647912394866e-05,"FZD7",8324
"209","ENSG00000111885",254.70720830577,-0.988264436338929,0.224211466090051,4.33157493212417e-07,2.73180769036562e-05,"MAN1A1",4121
"210","ENSG00000091428",3111.05090718682,-0.357311694542395,0.0799734037370697,4.70174418788062e-07,2.9510756103645e-05,"RAPGEF4",11069
"211","ENSG00000105339",803.855171315834,-0.801437124237708,0.182636762784268,4.96538432407217e-07,3.10171007443708e-05,"DENND3",22898
"212","ENSG00000265485",439.828019746514,0.857583664072578,0.196197081878878,5.10459134926961e-07,3.1735558919298e-05,"LINC01915",729950
"213","ENSG00000178104",16931.996233374,-0.235380683396985,0.0515635158718009,5.13803024989794e-07,3.17608254921898e-05,"PDE4DIP",9659
"214","ENSG00000178104",16931.996233374,-0.235380683396985,0.0515635158718009,5.13803024989794e-07,3.17608254921898e-05,"PDE4DIP",124904395
"215","ENSG00000197006",15432.3676615452,0.185901491620103,0.0402542027171661,5.1570786932737e-07,3.17608254921898e-05,"METTL9",51108
"216","ENSG00000162627",416.392667616164,-0.778918589665231,0.177916299127732,5.23609975325663e-07,3.2096802132346e-05,"SNX7",51375
"217","ENSG00000129675",510.115479023574,-0.81297912182811,0.18634344120789,5.46430966257014e-07,3.33399135598117e-05,"ARHGEF6",9459
"218","ENSG00000133069",8727.33879357037,-0.268788235431943,0.0596117898355023,5.64660671796077e-07,3.42926791325044e-05,"TMCC2",9911
"219","ENSG00000186897",373.215243565976,0.951170386917831,0.218418743921504,5.68210521550826e-07,3.43492424963306e-05,"C1QL4",338761
"220","ENSG00000143153",23857.8652325679,-0.282376685157527,0.0627747867448367,5.73920695454434e-07,3.43775875934761e-05,"ATP1B1",481
"221","ENSG00000244405",2193.1608199018,-0.370707701011908,0.0837534793835336,5.72220173815846e-07,3.43775875934761e-05,"ETV5",2119
"222","ENSG00000125746",4460.06258687048,-0.460863359799456,0.105067651026729,5.97466829997778e-07,3.56253176177766e-05,"EML2",24139
"223","ENSG00000176884",415.752391397118,0.678533900888626,0.155970495066612,6.15957439467501e-07,3.65616728096592e-05,"GRIN1",2902
"224","ENSG00000117569",11761.6746190693,0.178535100080227,0.0390086990480936,6.51047540194939e-07,3.84704578030505e-05,"PTBP2",58155
"225","ENSG00000188958",305.847888185781,-0.793728513699729,0.183616601130415,6.73707438673337e-07,3.96309156076988e-05,"UTS2B",257313
"226","ENSG00000138081",19816.9596881531,0.161404385494323,0.0349092080667204,6.99739311052424e-07,4.09784834035076e-05,"FBXO11",80204
"227","ENSG00000118523",534.597993623055,0.752800407248605,0.174656133917572,7.32217791582393e-07,4.25010309291055e-05,"CCN2",1490
"228","ENSG00000182718",2700.52753638411,-1.37618858816739,0.321521313062042,7.29673882438866e-07,4.25010309291055e-05,"ANXA2",302
"229","ENSG00000158258",23629.9212482309,-0.264967469574586,0.0599646867218075,7.83758634096415e-07,4.52922720796333e-05,"CLSTN2",64084
"230","ENSG00000124193",10127.1402754807,0.196045549764957,0.0434622970837809,8.08842248130279e-07,4.653680969725e-05,"SRSF6",6431
"231","ENSG00000120594",2003.58768688876,-0.532530280104437,0.124946128100868,9.63924037680378e-07,5.52172730405729e-05,"PLXDC2",84898
"232","ENSG00000149403",581.878987394721,-0.945384820060004,0.223862276888709,1.00562353862894e-06,5.73555199118887e-05,"GRIK4",2900
"233","ENSG00000120251",5263.45239302097,-0.485888609379545,0.112283304267629,1.0132490168009e-06,5.7540262348027e-05,"GRIA2",2891
"234","ENSG00000041982",179.22166825117,-1.34320519171806,0.317973963889361,1.01828202069914e-06,5.75768256359107e-05,"TNC",3371
"235","ENSG00000185352",2394.41920331101,-0.451377664312397,0.105836706909069,1.03379993767044e-06,5.82033801818063e-05,"HS6ST3",266722
"236","ENSG00000162729",1986.0220385671,-0.34191440839105,0.0794660137499281,1.05875682181699e-06,5.93537264469881e-05,"IGSF8",93185
"237","ENSG00000165606",4410.8248728732,-0.82009632840011,0.197036807116889,1.06611925019518e-06,5.95121375491929e-05,"DRGX",644168
"238","ENSG00000154928",4553.82810908858,0.320234555607869,0.0742514446916958,1.07847030480938e-06,5.97690196174516e-05,"EPHB1",2047
"239","ENSG00000105939",1035.04829777091,-0.60782705006617,0.143850510699708,1.07983363693673e-06,5.97690196174516e-05,"ZC3HAV1",56829
"240","ENSG00000110786",6073.2508266583,0.322929617183941,0.0750472104306371,1.14670359414455e-06,6.32036039831437e-05,"PTPN5",84867
"241","ENSG00000172201",12236.402679071,0.291023525869877,0.0681731246218701,1.1542012001082e-06,6.3350675075395e-05,"ID4",3400
"242","ENSG00000180155",1280.60072243344,-0.379243001142838,0.0890899533773947,1.20640895459973e-06,6.594030277683e-05,"LYNX1",66004
"243","ENSG00000044115",4539.65246258826,-0.758712100349571,0.181515212101125,1.24370516914849e-06,6.76967817796263e-05,"CTNNA1",1495
"244","ENSG00000105926",4147.11266922821,0.441053891449169,0.104372726762346,1.27232125790881e-06,6.8968224220032e-05,"PALS2",51678
"245","ENSG00000106536",645.467061358868,-0.632109197700118,0.151016364751389,1.28138439419432e-06,6.91736645392635e-05,"POU6F2",11281
"246","ENSG00000139874",375.085898096289,0.842729335670867,0.203419810263061,1.45162800113202e-06,7.80428529461056e-05,"SSTR1",6751
"247","ENSG00000198918",3658.05413401804,0.317667374294558,0.0747865008684989,1.51899672696712e-06,8.1331424752468e-05,"RPL39",6170
"248","ENSG00000126822",627.25381873287,0.602950036331991,0.145265350856128,1.54261645978737e-06,8.22603362580925e-05,"PLEKHG3",26030
"249","ENSG00000135749",9807.338421782,-0.196172772211886,0.04503217871818,1.63454645419984e-06,8.64595983314254e-05,"PCNX2",80003
"250","ENSG00000286933",124.839681832658,-1.22192640004391,0.297384699603374,1.63131175570731e-06,8.64595983314254e-05,"",NA
"251","ENSG00000198888",84653.5851889533,-0.194690013805016,0.044786863706959,1.68397809918172e-06,8.87165650805855e-05,"MT-ND1",4535
"252","ENSG00000106070",10958.3121732768,-0.192208667018284,0.0443800247132698,1.71076606750509e-06,8.97673170941271e-05,"GRB10",2887
"253","ENSG00000113532",2051.78235090027,0.578933888344206,0.140642389378213,1.78770362556888e-06,9.33788023358955e-05,"ST8SIA4",7903
"254","ENSG00000166033",457.830105976009,0.71905978291338,0.175248166712282,1.80275322094292e-06,9.33788023358955e-05,"HTRA1",5654
"255","ENSG00000067715",108646.894633314,-0.210125114502298,0.0491659939709794,1.80806645779215e-06,9.33788023358955e-05,"SYT1",6857
"256","ENSG00000140557",6742.77015056802,0.406541915420511,0.0979299049107234,1.80094767344602e-06,9.33788023358955e-05,"ST8SIA2",8128
"257","ENSG00000091136",4070.74816457409,-0.35214122061321,0.0843809589929132,1.84362758900711e-06,9.48419871082165e-05,"LAMB1",3912
"258","ENSG00000197043",1955.78338938961,-0.37069107795445,0.0894485285679048,1.93346378263772e-06,9.90749136743813e-05,"ANXA6",309
"259","ENSG00000105810",834.608115037359,-0.88651101869137,0.218249505574622,1.97641425175149e-06,0.000100102711021143,"CDK6",1021
"260","ENSG00000258405",206.588497779154,-2.69339648156948,0.622852093413262,1.97150009947129e-06,0.000100102711021143,"ZNF578",147660
"261","ENSG00000177663",774.500042950135,-0.686839632897412,0.168251730981784,1.96829580849153e-06,0.000100102711021143,"IL17RA",23765
"262","ENSG00000170421",261.907151932636,-1.39439341989884,0.345456445439973,2.13641013700006e-06,0.000107790108373718,"KRT8",3856
"263","ENSG00000187714",4518.9214327354,-0.461600149620965,0.11288272508459,2.19190874984723e-06,0.000110166509503816,"SLC18A3",6572
"264","ENSG00000134775",3817.29029138234,0.375650143266058,0.091252425949163,2.20332846960979e-06,0.000110317797192142,"FHOD3",80206
"265","ENSG00000143641",8845.06930972421,-0.214914888539617,0.0505513058350846,2.22465010900714e-06,0.000110961825589185,"GALNT2",2590
"266","ENSG00000104435",203902.338011143,0.112670360821446,0.0278532215816246,2.24394222874919e-06,0.00011150012938156,"STMN2",11075
"267","ENSG00000150394",1326.38594066471,0.772943893765138,0.19133357407209,2.28038480981174e-06,0.00011288335069853,"CDH8",1006
"268","ENSG00000197324",624.817557140206,-0.676717151162586,0.16748233973185,2.34145618920281e-06,0.000115470760488581,"LRP10",26020
"269","ENSG00000186469",65845.8184943095,0.254573056756068,0.0606850633134319,2.39477835177887e-06,0.000117658061493016,"GNG2",54331
"270","ENSG00000082641",22318.8264469099,-0.158175494592527,0.0364620386434395,2.43308218147034e-06,0.00011909392558406,"NFE2L1",4779
"271","ENSG00000250305",2017.86159105471,-0.415917008738363,0.102149302395131,2.47147682216069e-06,0.000120523542576595,"TRMT9B",57604
"272","ENSG00000198585",6247.93763102526,-0.199387892264627,0.0471248097470394,2.62371939981183e-06,0.000127473892913821,"NUDT16",131870
"273","ENSG00000180008",9820.81354791973,-0.188647894708994,0.0443718592384901,2.65998753210303e-06,0.000127815811157977,"SOCS4",122809
"274","ENSG00000136383",328.959982340883,-0.841871620114614,0.210529842986339,2.64211557600415e-06,0.000127815811157977,"ALPK3",57538
"275","ENSG00000172175",1411.97502097372,-0.47476248873842,0.117625218214649,2.6581792803206e-06,0.000127815811157977,"MALT1",10892
"276","ENSG00000136928",13640.9666367662,-0.246079235466224,0.0590711448803437,2.67779715104197e-06,0.00012820198185171,"GABBR2",9568
"277","ENSG00000164211",3633.21887726335,-0.265214894392015,0.0640820619501937,2.72434371850134e-06,0.000129485293113408,"STARD4",134429
"278","ENSG00000198838",1043.66784029213,-0.465916169250145,0.115574518376617,2.71487152760757e-06,0.000129485293113408,"RYR3",6263
"279","ENSG00000116833",598.454110612591,-0.822492856703834,0.206179026092979,2.7679733541206e-06,0.000131084023318968,"NR5A2",2494
"280","ENSG00000056487",9056.82305777876,-0.209457947231376,0.0492631267158204,2.85771644685955e-06,0.00013484720989174,"PHF21B",112885
"281","ENSG00000035403",4294.7959537608,-0.258134751057671,0.0627179190245435,3.15670222881069e-06,0.000147891499419781,"VCL",7414
"282","ENSG00000273706",10346.7039736695,0.217310540601911,0.0518681837969263,3.15627183918509e-06,0.000147891499419781,"LHX1",3975
"283","ENSG00000110975",1614.78386155136,-0.664238564088582,0.16787097056854,3.20702609838938e-06,0.00014971447814474,"SYT10",341359
"284","ENSG00000197008",276.717680345012,0.818236553865606,0.206747576026266,3.22844816701868e-06,0.000150180081755145,"ZNF138",7697
"285","ENSG00000158710",287.413200076716,-1.34384805552336,0.341542266014654,3.26298932001387e-06,0.00015125050848036,"TAGLN2",8407
"286","ENSG00000078269",382.325851439734,-1.0664899703577,0.271013687396154,3.30913784095532e-06,0.000152849542949479,"SYNJ2",8871
"287","ENSG00000120802",4784.76169188702,0.25377760058361,0.0613886195088984,3.32643911050796e-06,0.000153109572812784,"TMPO",7112
"288","ENSG00000090975",14107.9806011871,-0.236093917023185,0.0573098336738743,3.5063905498921e-06,0.00016082808123596,"PITPNM2",57605
"289","ENSG00000162981",16355.3416711573,0.247479649443567,0.0603908384021336,3.55223939810918e-06,0.000162363332489185,"LRATD1",151354
"290","ENSG00000150722",1534.40316958944,-0.572166810480135,0.145049739313364,3.57812431402665e-06,0.000162414653119037,"PPP1R1C",151242
"291","ENSG00000231925",2497.72468672298,-0.398256919530909,0.0997477493814378,3.57659435041087e-06,0.000162414653119037,"TAPBP",6892
"292","ENSG00000253305",1428.67323462369,0.365711517199685,0.0921734852139189,4.18978330934674e-06,0.000188871400178731,"PCDHGB6",56100
"293","ENSG00000172159",7881.15518768497,-0.297439699056759,0.0733833275972443,4.1855124770397e-06,0.000188871400178731,"FRMD3",257019
"294","ENSG00000160460",2887.9427951941,-0.286334464938092,0.0713735436981104,4.33404360686996e-06,0.000194705424777124,"SPTBN4",57731
"295","ENSG00000103449",5008.05234791428,-0.293847397790675,0.0735120730183883,4.45382689240506e-06,0.000199403758274981,"SALL1",6299
"296","ENSG00000071073",4694.82014413492,-0.319215355149148,0.0803042314081821,4.49738388118232e-06,0.000200668985555611,"MGAT4A",11320
"297","ENSG00000198795",3594.44405827631,0.352243029426249,0.0891115286385998,4.61642541059455e-06,0.000205282266224337,"ZNF521",25925
"298","ENSG00000168246",8160.16704658721,0.196421218890115,0.0476001344761253,4.7494741614308e-06,0.000210485142059626,"UBTD2",92181
"299","ENSG00000243317",8674.09179312479,0.183557162198453,0.0444434615147275,4.77591179680465e-06,0.000210944144614422,"STMP1",647087
"300","ENSG00000124126",4449.93453710526,-0.226693630854177,0.0559698373977206,4.85030089396546e-06,0.00021351089639946,"PREX1",57580
"301","ENSG00000152932",32007.5517841671,0.265159516212231,0.0667075839974039,4.99312287699981e-06,0.000219062829098607,"RAB3C",115827
"302","ENSG00000095397",1321.93337456513,-0.654130558068791,0.173834782564483,5.17502011979321e-06,0.000226286379771491,"WHRN",25861
"303","ENSG00000113368",4338.36273314244,0.272480247851564,0.0688381943753733,5.6815594553499e-06,0.000246189673434462,"LMNB1",4001
"304","ENSG00000155858",6641.61841155152,0.278828133320119,0.0705635605733286,5.68649725953972e-06,0.000246189673434462,"LSM11",134353
"305","ENSG00000148357",2027.73710657237,-0.612499828278282,0.160195710228442,5.65843267093846e-06,0.000246189673434462,"HMCN2",256158
"306","ENSG00000153179",373.437390134688,-0.95060828463068,0.250707519822012,5.94342726687936e-06,0.00025646670686488,"RASSF3",283349
"307","ENSG00000198804",392192.724863754,-0.223033262766475,0.0557182553897597,6.07933968164986e-06,0.000261471403094698,"MT-CO1",4512
"308","ENSG00000100441",1863.23043602099,-0.488853315008149,0.127984465977214,6.10145456694856e-06,0.000261564970618403,"KHNYN",23351
"309","ENSG00000047849",31514.7831039824,-0.151342139095813,0.0348010227844561,6.22617115316465e-06,0.000265178289568876,"MAP4",4134
"310","ENSG00000235531",2438.22262777842,-0.48303743503085,0.12623696678051,6.21380442765773e-06,0.000265178289568876,"MSC-AS1",100132891
"311","ENSG00000213366",539.400174620688,-0.696277983885189,0.183983144216781,6.68658922985936e-06,0.000283866270282508,"GSTM2",2946
"312","ENSG00000214357",763.202134493098,0.528574860112857,0.139232122225035,6.96688017483467e-06,0.000294811400430585,"NEURL1B",54492
"313","ENSG00000143847",3526.8084781884,-0.403550848012886,0.106100748983444,7.29254840667837e-06,0.000307600160767868,"PPFIA4",8497
"314","ENSG00000144366",343.16142791667,-0.71043164696405,0.189445623556245,7.32865201632403e-06,0.000308132234455573,"GULP1",51454
"315","ENSG00000046604",277.435129985419,-0.800575912464424,0.213801517109346,7.38000178852593e-06,0.000309299883264802,"DSG2",1829
"316","ENSG00000198846",332.756009376754,0.910621622939096,0.244154619741099,7.76965940782526e-06,0.000324593605451757,"TOX",9760
"317","ENSG00000142534",18216.6133274451,0.198180785102967,0.0505308775652065,8.24068249805298e-06,0.000343178644474473,"RPS11",6205
"318","ENSG00000065618",118.768076657873,-1.59383794871785,0.43096283331863,8.46156290919496e-06,0.000351261969122846,"COL17A1",1308
"319","ENSG00000215808",1087.8588766713,-0.464305556767805,0.124087494673713,8.94538799596824e-06,0.000370175393473538,"LINC01139",339535
"320","ENSG00000106853",2146.10224564579,-0.32812837580295,0.0865795766598903,9.24275548319746e-06,0.000381278196316303,"PTGR1",22949
"321","ENSG00000198353",638.83660223569,0.826352145412377,0.224146696897769,9.44897459025296e-06,0.000388563161990402,"HOXC4",3221
"322","ENSG00000130635",368.610489800165,-0.760130923451933,0.206652542778732,9.67793306364314e-06,0.000396734768527721,"COL5A1",1289
"323","ENSG00000116667",9330.7445294394,0.238174900969395,0.0624896536211825,9.87472228773258e-06,0.000403540831683726,"C1orf21",81563
"324","ENSG00000261824",6933.68896324092,0.193935314441097,0.0493333331001323,1.03296992601661e-05,0.000420822965511982,"LINC00662",148189
"325","ENSG00000115461",642.265572575231,1.42811478019512,0.393189987635324,1.05249911333492e-05,0.000427451497483821,"IGFBP5",3488
"326","ENSG00000111846",2330.01407382387,0.370749134541195,0.0993381387252799,1.07086535841407e-05,0.000433568264557894,"GCNT2",2651
"327","ENSG00000132561",128.60038687331,-1.14422892267461,0.315014961182572,1.09441404745638e-05,0.000441739183831777,"MATN2",4147
"328","ENSG00000167460",11735.0393251931,0.181561026529577,0.0460741114200707,1.09827196277092e-05,0.000441936552381257,"TPM4",7171
"329","ENSG00000143621",14745.6836548468,0.149496360373121,0.037218935904984,1.11646773740814e-05,0.00044557044533286,"ILF2",3608
"330","ENSG00000135540",2580.83082198275,-0.295484986669959,0.0785051593645805,1.12088921298859e-05,0.00044557044533286,"NHSL1",57224
"331","ENSG00000107372",16362.3165655285,0.151264260812164,0.0379730905636504,1.11914605012176e-05,0.00044557044533286,"ZFAND5",7763
"332","ENSG00000181418",214.687258654709,-0.981358914658916,0.270751096338553,1.11151335427949e-05,0.00044557044533286,"DDN",23109
"333","ENSG00000129951",14511.7245337114,0.226491804886765,0.0588695230436587,1.13264423935093e-05,0.000448882994918594,"PLPPR3",79948
"334","ENSG00000138448",1723.38771137234,-0.572121713427281,0.157022209708763,1.15715088102641e-05,0.000457214013774231,"ITGAV",3685
"335","ENSG00000197451",10826.6758667295,0.170136475745574,0.0430999663631105,1.18505092408824e-05,0.000466831772438125,"HNRNPAB",3182
"336","ENSG00000189056",3272.34685080839,0.860004419654005,0.238226271693643,1.22104388261181e-05,0.000478138914988113,"RELN",5649
"337","ENSG00000187135",861.656000860186,0.460224940384857,0.125312063166687,1.2174357794276e-05,0.000478138914988113,"VSTM2B",342865
"338","ENSG00000003402",5396.8816889626,-0.237463471451628,0.0624163583314224,1.23413399633294e-05,0.000481826481068318,"CFLAR",8837
"339","ENSG00000164100",627.980398980735,0.501839076031279,0.137709790451348,1.24508309011323e-05,0.000484658753000157,"NDST3",9348
"340","ENSG00000101856",19395.2123012246,0.150109150357798,0.0376065189810624,1.26384659639797e-05,0.000490507090282502,"PGRMC1",10857
"341","ENSG00000131171",5351.7984142346,-0.315102387159097,0.0847826697295427,1.27299727799309e-05,0.000492601129578564,"SH3BGRL",6451
"342","ENSG00000102699",789.625342235861,-0.641995922806333,0.177883745701748,1.29526896989881e-05,0.000499745245503898,"PARP4",143
"343","ENSG00000122550",9938.37280513876,0.201813353236708,0.0530251603043552,1.31960254625943e-05,0.000507640651080092,"KLHL7",55975
"344","ENSG00000187678",6289.59822295653,-0.24163006803732,0.0639724181990915,1.35166286008934e-05,0.000518453608147716,"SPRY4",81848
"345","ENSG00000106069",7890.96449534758,0.269865048103951,0.0720821938922765,1.35887472587382e-05,0.00051970025230358,"CHN2",1124
"346","ENSG00000171444",737.768637569882,-0.754441325152168,0.210588261877111,1.36860753003128e-05,0.000521900976132275,"MCC",4163
"347","ENSG00000074416",533.834673629071,-0.643311163861684,0.179333239539355,1.38841851169874e-05,0.000527322689173799,"MGLL",11343
"348","ENSG00000088387",1384.93961029232,-0.373215005889282,0.102023764893176,1.39086484566347e-05,0.000527322689173799,"DOCK9",23348
"349","ENSG00000154127",4155.43022831936,-0.259581183739445,0.0697259079211385,1.40134548399436e-05,0.00052976513138438,"UBASH3B",84959
"350","ENSG00000198727",84259.6650411946,-0.229785702325602,0.0611239005108182,1.42658029350847e-05,0.000537755180754141,"MT-CYB",4519
"351","ENSG00000213626",17669.0618294073,0.308794601714186,0.0835479169378997,1.43708906396522e-05,0.000540164307767788,"LBH",81606
"352","ENSG00000196159",879.973596001961,0.404033061094016,0.111036452081794,1.44492415178578e-05,0.00054155757208931,"FAT4",79633
"353","ENSG00000169554",2979.18414490075,-0.365348018044839,0.100482042474717,1.49869599778042e-05,0.000557413364494999,"ZEB2",9839
"354","ENSG00000008710",13457.3845118821,-0.200001723277297,0.0525094168720557,1.49959964733094e-05,0.000557413364494999,"PKD1",5310
"355","ENSG00000141424",16645.0448766586,0.162413634980351,0.0414069402799793,1.49997650302435e-05,0.000557413364494999,"SLC39A6",25800
"356","ENSG00000147434",926.392458396702,0.49793265209902,0.138592834600778,1.50894352766479e-05,0.000559161615703581,"CHRNA6",8973
"357","ENSG00000183023",7952.41347595356,0.284339019269159,0.0768210815285485,1.51443927054735e-05,0.000559617305663103,"SLC8A1",6546
"358","ENSG00000168243",6100.33332842654,0.38043621414808,0.104484458220552,1.53827372940575e-05,0.000566827943324287,"GNG4",2786
"359","ENSG00000181652",783.287469261824,-0.433052681200825,0.120108133820862,1.54707470219534e-05,0.000568474116061582,"ATG9B",285973
"360","ENSG00000074590",3361.36189690964,-0.383363723843202,0.10588024966831,1.58216084300343e-05,0.000579742623980979,"NUAK1",9891
"361","ENSG00000146648",496.671743003287,-0.844002785532389,0.239366563677263,1.64238985963604e-05,0.000600135659573972,"EGFR",1956
"362","ENSG00000051523",149.924126755687,-0.996134196887189,0.283016556914175,1.66502462552931e-05,0.000606716473269264,"CYBA",1535
"363","ENSG00000242265",244041.605372838,-0.209076198987284,0.0555422379830516,1.74587478108341e-05,0.00063441510743081,"PEG10",23089
"364","ENSG00000139190",793.286774929237,-0.560736589524788,0.158735981252117,1.77366790755084e-05,0.000642734132907513,"VAMP1",6843
"365","ENSG00000092421",3515.4972948458,-0.325339751297099,0.0900191846620142,1.83203901065954e-05,0.000662057513549085,"SEMA6A",57556
"366","ENSG00000158715",337.010285655166,-0.736572460892648,0.210093104760471,1.84358258635161e-05,0.000664398801312098,"SLC45A3",85414
"367","ENSG00000106948",599.326812561508,-0.496895711165715,0.140562346602306,1.86407724822898e-05,0.000669944255952543,"AKNA",80709
"368","ENSG00000182168",6487.02542821549,0.224738225855767,0.0605373569661326,1.92114435086357e-05,0.000688567529907878,"UNC5C",8633
"369","ENSG00000065613",5406.33122027657,-0.214594964314765,0.0575476356160042,1.96486243845143e-05,0.000702317860152749,"SLK",9748
"370","ENSG00000115896",13928.2187587532,-0.280555361050703,0.0774364738463882,2.03926970795366e-05,0.000724963144415613,"PLCL1",5334
"371","ENSG00000103485",6358.32797892366,-0.271174056348815,0.0746078618545689,2.03850850340316e-05,0.000724963144415613,"QPRT",23475
"372","ENSG00000148680",1054.07294734664,-0.682683866470799,0.19625695424076,2.04521050208467e-05,0.000725110036928288,"HTR7",3363
"373","ENSG00000137094",9983.17533644824,0.157278787480772,0.0410412919706782,2.05563195722977e-05,0.000726840431669546,"DNAJB5",25822
"374","ENSG00000064989",302.211690863984,-1.08819133830642,0.315196867035978,2.09637788797834e-05,0.000739254976733867,"CALCRL",10203
"375","ENSG00000154654",5895.87394391222,0.256383670390888,0.0704493437575368,2.14656233127936e-05,0.000754922376989883,"NCAM2",4685
"376","ENSG00000138640",3922.21147377487,-0.376535799564312,0.106474854734838,2.16638449578115e-05,0.000759856465659283,"FAM13A",10144
"377","ENSG00000243232",2152.57308264179,-0.33003902367318,0.0928216184818856,2.18335247297341e-05,0.000763765806412403,"PCDHAC2",56134
"378","ENSG00000186480",10074.4985046212,-0.157310845762348,0.0411257109937846,2.1902665548798e-05,0.000764146719864712,"INSIG1",3638
"379","ENSG00000110042",11818.538466974,0.274927030902103,0.0759478012991234,2.2199977655473e-05,0.00077246500499866,"DTX4",23220
"380","ENSG00000133816",341.573540660557,-0.977076479675395,0.284620024924805,2.23705602708471e-05,0.000776341295325322,"MICAL2",9645
"381","ENSG00000103257",6235.78089759684,-0.179837704783443,0.0478590053555738,2.30758012813569e-05,0.000798702800023324,"SLC7A5",8140
"382","ENSG00000290596",127.399257842423,-1.12232103683339,0.329198716377296,2.35633482663785e-05,0.000813431585679877,"",100216479
"383","ENSG00000117152",1383.74245711119,0.469468218503018,0.135530167765926,2.41581166042643e-05,0.000831774733896952,"RGS4",5999
"384","ENSG00000107731",320.763593880444,-0.817383417693636,0.23950745098249,2.49939507645676e-05,0.000858300120758109,"UNC5B",219699
"385","ENSG00000104327",1261.25116619342,-0.519335250082366,0.150745320098463,2.50745484355307e-05,0.000858819651115644,"CALB1",793
"386","ENSG00000197329",3085.10410842731,0.285255879431164,0.0801266318713055,2.5583143274843e-05,0.000873957483019245,"PELI1",57162
"387","ENSG00000168546",1192.77291395123,-0.331008190429671,0.0941266906195152,2.59276666065857e-05,0.000881137643899459,"GFRA2",2675
"388","ENSG00000253706",302.634735969209,-0.65819459797224,0.192367156461382,2.58698914816243e-05,0.000881137643899459,"",NA
"389","ENSG00000103335",1354.52705878462,-0.96089821635074,0.284211631725536,2.64525510292072e-05,0.000896652621191576,"PIEZO1",9780
"390","ENSG00000112309",14098.7860267728,-0.492391199452102,0.143480752181536,2.6929515963723e-05,0.000908126967640408,"B3GAT2",135152
"391","ENSG00000132475",37721.8430317329,0.136671352612253,0.0354308850518454,2.69159627298553e-05,0.000908126967640408,"H3-3B",3021
"392","ENSG00000158816",285.307942630196,-0.727569947751974,0.214571999299371,2.76367267688745e-05,0.000929586107061784,"VWA5B1",127731
"393","ENSG00000172403",264.526201962076,-0.837363239334366,0.248078313436524,2.77443787794622e-05,0.000930820360176432,"SYNPO2",171024
"394","ENSG00000171502",177.569096028755,-1.14106036234685,0.33829271132535,2.78878211181617e-05,0.000933246013847054,"COL24A1",255631
"395","ENSG00000237440",2726.17339185644,0.328993135631772,0.0941391945746348,2.81088257446497e-05,0.000938248285288334,"ZNF737",100129842
"396","ENSG00000113319",1089.23101003047,-0.611091983223803,0.180298510789062,2.82550726593535e-05,0.000940736150115227,"RASGRF2",5924
"397","ENSG00000179796",4437.71391008471,0.664563425497603,0.197573542458094,2.83989382501477e-05,0.000941658102239862,"LRRC3B",116135
"398","ENSG00000070748",1513.40649698013,-0.334413192003197,0.0953186879388012,2.84263308802398e-05,0.000941658102239862,"CHAT",1103
"399","ENSG00000180543",1447.73098075406,0.465093438400405,0.135682974128584,2.87106782274377e-05,0.000946298183385748,"TSPYL5",85453
"400","ENSG00000167178",20093.2605612748,-0.254346646675753,0.0717237542028964,2.8644524744849e-05,0.000946298183385748,"ISLR2",57611
"401","ENSG00000108684",3013.66006011023,-0.262077991861018,0.0740306267201352,2.91643276213146e-05,0.000958841227409537,"ASIC2",40
"402","ENSG00000112541",2744.71062985061,0.384462640762774,0.111603028572172,2.9954327591372e-05,0.000979902417315757,"PDE10A",10846
"403","ENSG00000112541",2744.71062985061,0.384462640762774,0.111603028572172,2.9954327591372e-05,0.000979902417315757,"PDE10A",90632
"404","ENSG00000132640",8097.31689716616,0.183980968324988,0.0500488090173667,2.99504153506549e-05,0.000979902417315757,"BTBD3",22903
"405","ENSG00000070882",867.320750292963,0.46199254782383,0.135747239862938,3.13584310407523e-05,0.0010232833293348,"OSBPL3",26031
"406","ENSG00000084207",5630.34802763171,-0.258236902706792,0.0732376894069963,3.1793740171067e-05,0.00103491385499766,"GSTP1",2950
"407","ENSG00000101104",765.37999542297,-0.39667624205911,0.116012504330605,3.19485481694985e-05,0.00103737884873139,"PABPC1L",80336
"408","ENSG00000069956",22555.8820192865,0.155601875291917,0.0418942945035619,3.23553556622959e-05,0.00104799396439012,"MAPK6",5597
"409","ENSG00000150760",993.817247018365,-0.574303311244926,0.170933339515446,3.24959125066656e-05,0.00104995413857744,"DOCK1",1793
